machine,sequence,BLOCKCHAIN_SUBMITTED,CONFIRMED,CREATED,MQTT_ACKNOWLEDGED,MQTT_SUBMITTED,RECEIVED,VALIDATED,MQTT_FAILED,SECURITY_REJECTED,BLOCKCHAIN_REJECTED,BLOCKCHAIN_FAILED,latency_creation_mqtt_ms,latency_mqtt_ms,latency_mqtt_ack_ms,latency_validation_ms,latency_edge_ms,latency_blockchain_ms,latency_total_ms,final_status
M01,55902,2026-09-10 16:37:53.381931+00:00,2026-09-10 16:37:53.409332+00:00,2026-09-10 16:37:53.355438+00:00,2026-09-10 16:37:53.357288+00:00,2026-09-10 16:37:53.355770+00:00,2026-09-10 16:37:53.357465+00:00,2026-09-10 16:37:53.358005+00:00,,,,,0.332,1.6949999999999998,1.518,0.54,23.926,27.401,53.894,CONFIRMED
M01,55903,2026-09-10 16:37:54.385791+00:00,2026-09-10 16:37:54.410280+00:00,2026-09-10 16:37:54.361224+00:00,2026-09-10 16:37:54.362569+00:00,2026-09-10 16:37:54.361514+00:00,2026-09-10 16:37:54.362871+00:00,2026-09-10 16:37:54.365156+00:00,,,,,0.29,1.357,1.055,2.285,20.635,24.489,49.056000000000004,CONFIRMED
M01,55904,2026-09-10 16:37:55.389934+00:00,2026-09-10 16:37:55.416508+00:00,2026-09-10 16:37:55.366789+00:00,2026-09-10 16:37:55.369096+00:00,2026-09-10 16:37:55.367042+00:00,2026-09-10 16:37:55.367902+00:00,2026-09-10 16:37:55.368288+00:00,,,,,0.253,0.86,2.054,0.386,21.645999999999997,26.574,49.719,CONFIRMED
M01,55905,2026-09-10 16:37:56.397099+00:00,2026-09-10 16:37:56.423328+00:00,2026-09-10 16:37:56.372743+00:00,2026-09-10 16:37:56.377322+00:00,2026-09-10 16:37:56.373110+00:00,2026-09-10 16:37:56.375206+00:00,2026-09-10 16:37:56.379428+00:00,,,,,0.367,2.096,4.212,4.222,17.671,26.229,50.585,CONFIRMED
M01,55906,2026-09-10 16:37:57.415753+00:00,2026-09-10 16:37:57.443352+00:00,2026-09-10 16:37:57.389837+00:00,2026-09-10 16:37:57.390969+00:00,2026-09-10 16:37:57.390061+00:00,2026-09-10 16:37:57.390994+00:00,2026-09-10 16:37:57.391375+00:00,,,,,0.224,0.933,0.9079999999999999,0.381,24.378,27.599,53.515,CONFIRMED
M01,55907,2026-09-10 16:37:58.414919+00:00,2026-09-10 16:37:58.440462+00:00,2026-09-10 16:37:58.393243+00:00,2026-09-10 16:37:58.397621+00:00,2026-09-10 16:37:58.393465+00:00,2026-09-10 16:37:58.394560+00:00,2026-09-10 16:37:58.394970+00:00,,,,,0.222,1.095,4.156,0.41,19.949,25.543,47.218999999999994,CONFIRMED
M01,55908,2026-09-10 16:37:59.428058+00:00,2026-09-10 16:37:59.455506+00:00,2026-09-10 16:37:59.401500+00:00,2026-09-10 16:37:59.403972+00:00,2026-09-10 16:37:59.401791+00:00,2026-09-10 16:37:59.402990+00:00,2026-09-10 16:37:59.403423+00:00,,,,,0.29100000000000004,1.199,2.181,0.433,24.635,27.448,54.006,CONFIRMED
M01,55909,2026-09-10 16:38:00.434237+00:00,2026-09-10 16:38:00.463031+00:00,2026-09-10 16:38:00.406486+00:00,2026-09-10 16:38:00.407830+00:00,2026-09-10 16:38:00.406672+00:00,2026-09-10 16:38:00.407227+00:00,2026-09-10 16:38:00.407631+00:00,,,,,0.186,0.555,1.158,0.404,26.606,28.794,56.544999999999995,CONFIRMED
M01,55910,2026-09-10 16:38:01.439431+00:00,2026-09-10 16:38:01.465403+00:00,2026-09-10 16:38:01.412033+00:00,2026-09-10 16:38:01.420390+00:00,2026-09-10 16:38:01.412361+00:00,2026-09-10 16:38:01.419982+00:00,2026-09-10 16:38:01.420369+00:00,,,,,0.328,7.621,8.029,0.38699999999999996,19.061999999999998,25.971999999999998,53.37,CONFIRMED
M01,55911,2026-09-10 16:38:02.451671+00:00,2026-09-10 16:38:02.479237+00:00,2026-09-10 16:38:02.424407+00:00,2026-09-10 16:38:02.427764+00:00,2026-09-10 16:38:02.424881+00:00,2026-09-10 16:38:02.426862+00:00,2026-09-10 16:38:02.427985+00:00,,,,,0.474,1.981,2.883,1.123,23.686,27.566,54.83,CONFIRMED
M01,55912,2026-09-10 16:38:03.474423+00:00,2026-09-10 16:38:03.504132+00:00,2026-09-10 16:38:03.451362+00:00,2026-09-10 16:38:03.452785+00:00,2026-09-10 16:38:03.451593+00:00,2026-09-10 16:38:03.452748+00:00,2026-09-10 16:38:03.453163+00:00,,,,,0.231,1.155,1.192,0.415,21.26,29.709,52.769999999999996,CONFIRMED
M01,55913,2026-09-10 16:38:04.477958+00:00,2026-09-10 16:38:04.501752+00:00,2026-09-10 16:38:04.461189+00:00,2026-09-10 16:38:04.463246+00:00,2026-09-10 16:38:04.461327+00:00,2026-09-10 16:38:04.462275+00:00,2026-09-10 16:38:04.462832+00:00,,,,,0.13799999999999998,0.948,1.9189999999999998,0.5569999999999999,15.126000000000001,23.794,40.563,CONFIRMED
M01,55914,2026-09-10 16:38:05.496328+00:00,2026-09-10 16:38:05.523261+00:00,2026-09-10 16:38:05.467318+00:00,2026-09-10 16:38:05.480187+00:00,2026-09-10 16:38:05.467541+00:00,2026-09-10 16:38:05.480192+00:00,2026-09-10 16:38:05.480511+00:00,,,,,0.223,12.651000000000002,12.645999999999999,0.319,15.817000000000002,26.933,55.943,CONFIRMED
M01,55915,2026-09-10 16:38:06.502434+00:00,2026-09-10 16:38:06.538101+00:00,2026-09-10 16:38:06.484162+00:00,2026-09-10 16:38:06.486171+00:00,2026-09-10 16:38:06.484606+00:00,2026-09-10 16:38:06.485349+00:00,2026-09-10 16:38:06.485692+00:00,,,,,0.444,0.743,1.565,0.34299999999999997,16.742,35.666999999999994,53.939,CONFIRMED
M01,55916,2026-09-10 16:38:07.525082+00:00,2026-09-10 16:38:07.548991+00:00,2026-09-10 16:38:07.498636+00:00,2026-09-10 16:38:07.505929+00:00,2026-09-10 16:38:07.499093+00:00,2026-09-10 16:38:07.504081+00:00,2026-09-10 16:38:07.504696+00:00,,,,,0.457,4.988,6.836,0.615,20.386000000000003,23.909,50.355,CONFIRMED
M01,55917,2026-09-10 16:38:08.534659+00:00,2026-09-10 16:38:08.559586+00:00,2026-09-10 16:38:08.511670+00:00,2026-09-10 16:38:08.512635+00:00,2026-09-10 16:38:08.511949+00:00,2026-09-10 16:38:08.512631+00:00,2026-09-10 16:38:08.513032+00:00,,,,,0.279,0.6819999999999999,0.6859999999999999,0.40099999999999997,21.627,24.927,47.916,CONFIRMED
M01,55918,2026-09-10 16:38:09.538473+00:00,2026-09-10 16:38:09.567796+00:00,2026-09-10 16:38:09.515148+00:00,2026-09-10 16:38:09.521156+00:00,2026-09-10 16:38:09.515540+00:00,2026-09-10 16:38:09.517347+00:00,2026-09-10 16:38:09.518099+00:00,,,,,0.392,1.807,5.6160000000000005,0.752,20.374,29.322999999999997,52.648,CONFIRMED
M01,55919,2026-09-10 16:38:10.542824+00:00,2026-09-10 16:38:10.568059+00:00,2026-09-10 16:38:10.523808+00:00,2026-09-10 16:38:10.524772+00:00,2026-09-10 16:38:10.524028+00:00,2026-09-10 16:38:10.524906+00:00,2026-09-10 16:38:10.525532+00:00,,,,,0.22,0.878,0.744,0.626,17.291999999999998,25.235,44.251,CONFIRMED
M01,55920,2026-09-10 16:38:11.552236+00:00,2026-09-10 16:38:11.577082+00:00,2026-09-10 16:38:11.528092+00:00,2026-09-10 16:38:11.530419+00:00,2026-09-10 16:38:11.528447+00:00,2026-09-10 16:38:11.529873+00:00,2026-09-10 16:38:11.530609+00:00,,,,,0.355,1.426,1.9719999999999998,0.736,21.627,24.846,48.99,CONFIRMED
M01,55921,2026-09-10 16:38:12.557086+00:00,2026-09-10 16:38:12.585132+00:00,2026-09-10 16:38:12.534585+00:00,2026-09-10 16:38:12.538114+00:00,2026-09-10 16:38:12.534801+00:00,2026-09-10 16:38:12.535772+00:00,2026-09-10 16:38:12.536206+00:00,,,,,0.216,0.971,3.313,0.434,20.88,28.046000000000003,50.547000000000004,CONFIRMED
M01,55922,2026-09-10 16:38:13.566111+00:00,2026-09-10 16:38:13.593013+00:00,2026-09-10 16:38:13.544422+00:00,2026-09-10 16:38:13.547082+00:00,2026-09-10 16:38:13.544830+00:00,2026-09-10 16:38:13.547029+00:00,2026-09-10 16:38:13.547672+00:00,,,,,0.408,2.199,2.2520000000000002,0.643,18.439,26.901999999999997,48.591,CONFIRMED
M01,55923,2026-09-10 16:38:14.573483+00:00,2026-09-10 16:38:14.611018+00:00,2026-09-10 16:38:14.550390+00:00,2026-09-10 16:38:14.551707+00:00,2026-09-10 16:38:14.550542+00:00,2026-09-10 16:38:14.551417+00:00,2026-09-10 16:38:14.551840+00:00,,,,,0.152,0.875,1.165,0.423,21.643,37.535,60.628,CONFIRMED
M01,55924,2026-09-10 16:38:15.582299+00:00,2026-09-10 16:38:15.615070+00:00,2026-09-10 16:38:15.554989+00:00,2026-09-10 16:38:15.556425+00:00,2026-09-10 16:38:15.555375+00:00,2026-09-10 16:38:15.556333+00:00,2026-09-10 16:38:15.556833+00:00,,,,,0.386,0.958,1.05,0.5,25.465999999999998,32.771,60.081,CONFIRMED
M01,55925,2026-09-10 16:38:16.581851+00:00,2026-09-10 16:38:16.609910+00:00,2026-09-10 16:38:16.560065+00:00,2026-09-10 16:38:16.561099+00:00,2026-09-10 16:38:16.560228+00:00,2026-09-10 16:38:16.561138+00:00,2026-09-10 16:38:16.561529+00:00,,,,,0.163,0.91,0.871,0.391,20.322,28.059,49.845,CONFIRMED
M01,55926,2026-09-10 16:38:17.590362+00:00,2026-09-10 16:38:17.623333+00:00,2026-09-10 16:38:17.566664+00:00,2026-09-10 16:38:17.568296+00:00,2026-09-10 16:38:17.566984+00:00,2026-09-10 16:38:17.568388+00:00,2026-09-10 16:38:17.569314+00:00,,,,,0.32,1.4040000000000001,1.312,0.9259999999999999,21.048000000000002,32.971000000000004,56.669,CONFIRMED
M01,55927,2026-09-10 16:38:18.599870+00:00,2026-09-10 16:38:18.632994+00:00,2026-09-10 16:38:18.570892+00:00,2026-09-10 16:38:18.572114+00:00,2026-09-10 16:38:18.571126+00:00,2026-09-10 16:38:18.572268+00:00,2026-09-10 16:38:18.573493+00:00,,,,,0.23399999999999999,1.142,0.988,1.2249999999999999,26.377000000000002,33.124,62.102,CONFIRMED
M01,55928,2026-09-10 16:38:19.607514+00:00,2026-09-10 16:38:19.635468+00:00,2026-09-10 16:38:19.580148+00:00,2026-09-10 16:38:19.581941+00:00,2026-09-10 16:38:19.580504+00:00,2026-09-10 16:38:19.581808+00:00,2026-09-10 16:38:19.582206+00:00,,,,,0.356,1.304,1.4369999999999998,0.398,25.308,27.954,55.32,CONFIRMED
M01,55929,2026-09-10 16:38:20.602524+00:00,2026-09-10 16:38:20.631241+00:00,2026-09-10 16:38:20.584369+00:00,2026-09-10 16:38:20.586307+00:00,2026-09-10 16:38:20.584636+00:00,2026-09-10 16:38:20.585585+00:00,2026-09-10 16:38:20.585975+00:00,,,,,0.26699999999999996,0.949,1.671,0.39,16.549,28.717,46.872,CONFIRMED
M01,55930,2026-09-10 16:38:21.635338+00:00,2026-09-10 16:38:21.663068+00:00,2026-09-10 16:38:21.589009+00:00,2026-09-10 16:38:21.617628+00:00,2026-09-10 16:38:21.589403+00:00,2026-09-10 16:38:21.618216+00:00,2026-09-10 16:38:21.618664+00:00,,,,,0.39399999999999996,28.813,28.225,0.448,16.674000000000003,27.73,74.059,CONFIRMED
M01,55931,2026-09-10 16:38:22.645111+00:00,2026-09-10 16:38:22.671936+00:00,2026-09-10 16:38:22.622688+00:00,2026-09-10 16:38:22.623920+00:00,2026-09-10 16:38:22.622876+00:00,2026-09-10 16:38:22.623545+00:00,2026-09-10 16:38:22.623961+00:00,,,,,0.188,0.669,1.044,0.416,21.15,26.825000000000003,49.248,CONFIRMED
M01,55932,2026-09-10 16:38:23.650286+00:00,2026-09-10 16:38:23.676930+00:00,2026-09-10 16:38:23.631439+00:00,2026-09-10 16:38:23.633626+00:00,2026-09-10 16:38:23.631791+00:00,2026-09-10 16:38:23.633573+00:00,2026-09-10 16:38:23.634074+00:00,,,,,0.352,1.782,1.835,0.501,16.212,26.644000000000002,45.491,CONFIRMED
M01,55933,2026-09-10 16:38:24.684975+00:00,2026-09-10 16:38:24.717336+00:00,2026-09-10 16:38:24.640380+00:00,2026-09-10 16:38:24.641785+00:00,2026-09-10 16:38:24.640551+00:00,2026-09-10 16:38:24.652161+00:00,2026-09-10 16:38:24.653219+00:00,,,,,0.171,11.610000000000001,1.234,1.0579999999999998,31.756,32.361000000000004,76.956,CONFIRMED
M01,55934,2026-09-10 16:38:25.680255+00:00,2026-09-10 16:38:25.703431+00:00,2026-09-10 16:38:25.655028+00:00,2026-09-10 16:38:25.656088+00:00,2026-09-10 16:38:25.655178+00:00,2026-09-10 16:38:25.656816+00:00,2026-09-10 16:38:25.657235+00:00,,,,,0.15,1.638,0.91,0.419,23.02,23.176,48.403,CONFIRMED
M01,55935,2026-09-10 16:38:26.697933+00:00,2026-09-10 16:38:26.723121+00:00,2026-09-10 16:38:26.665751+00:00,2026-09-10 16:38:26.671538+00:00,2026-09-10 16:38:26.666068+00:00,2026-09-10 16:38:26.673667+00:00,2026-09-10 16:38:26.674312+00:00,,,,,0.317,7.599,5.47,0.6449999999999999,23.621,25.188,57.37,CONFIRMED
M01,55936,2026-09-10 16:38:27.705357+00:00,2026-09-10 16:38:27.734959+00:00,2026-09-10 16:38:27.683831+00:00,2026-09-10 16:38:27.685669+00:00,2026-09-10 16:38:27.684262+00:00,2026-09-10 16:38:27.685719+00:00,2026-09-10 16:38:27.686181+00:00,,,,,0.431,1.4569999999999999,1.407,0.462,19.176,29.602,51.128,CONFIRMED
M01,55937,2026-09-10 16:38:28.719628+00:00,2026-09-10 16:38:28.743518+00:00,2026-09-10 16:38:28.690147+00:00,2026-09-10 16:38:28.700899+00:00,2026-09-10 16:38:28.690389+00:00,2026-09-10 16:38:28.691487+00:00,2026-09-10 16:38:28.692072+00:00,,,,,0.242,1.098,10.51,0.585,27.556,23.89,53.371,CONFIRMED
M01,55938,2026-09-10 16:38:29.738360+00:00,2026-09-10 16:38:29.768166+00:00,2026-09-10 16:38:29.715360+00:00,2026-09-10 16:38:29.717621+00:00,2026-09-10 16:38:29.715836+00:00,2026-09-10 16:38:29.717847+00:00,2026-09-10 16:38:29.718531+00:00,,,,,0.47600000000000003,2.011,1.785,0.684,19.829,29.805999999999997,52.806,CONFIRMED
M01,55939,2026-09-10 16:38:30.751061+00:00,2026-09-10 16:38:30.777272+00:00,2026-09-10 16:38:30.725318+00:00,2026-09-10 16:38:30.727939+00:00,2026-09-10 16:38:30.725591+00:00,2026-09-10 16:38:30.727387+00:00,2026-09-10 16:38:30.728068+00:00,,,,,0.273,1.796,2.348,0.6809999999999999,22.993,26.211000000000002,51.954,CONFIRMED
M01,55940,2026-09-10 16:38:31.759645+00:00,2026-09-10 16:38:31.784954+00:00,2026-09-10 16:38:31.740859+00:00,2026-09-10 16:38:31.742469+00:00,2026-09-10 16:38:31.741049+00:00,2026-09-10 16:38:31.741741+00:00,2026-09-10 16:38:31.742203+00:00,,,,,0.19,0.6920000000000001,1.42,0.462,17.442,25.309,44.095,CONFIRMED
M01,55941,2026-09-10 16:38:32.771179+00:00,2026-09-10 16:38:32.798413+00:00,2026-09-10 16:38:32.748043+00:00,2026-09-10 16:38:32.749850+00:00,2026-09-10 16:38:32.748464+00:00,2026-09-10 16:38:32.750192+00:00,2026-09-10 16:38:32.751040+00:00,,,,,0.421,1.728,1.3860000000000001,0.848,20.139,27.234,50.37,CONFIRMED
M01,55942,2026-09-10 16:38:33.777876+00:00,2026-09-10 16:38:33.813759+00:00,2026-09-10 16:38:33.758292+00:00,2026-09-10 16:38:33.758955+00:00,2026-09-10 16:38:33.758447+00:00,2026-09-10 16:38:33.758922+00:00,2026-09-10 16:38:33.759399+00:00,,,,,0.155,0.475,0.508,0.477,18.477,35.882999999999996,55.467000000000006,CONFIRMED
M01,55943,2026-09-10 16:38:34.805257+00:00,2026-09-10 16:38:34.833744+00:00,2026-09-10 16:38:34.777087+00:00,2026-09-10 16:38:34.778092+00:00,2026-09-10 16:38:34.777245+00:00,2026-09-10 16:38:34.778126+00:00,2026-09-10 16:38:34.779372+00:00,,,,,0.158,0.8809999999999999,0.847,1.246,25.884999999999998,28.487,56.657,CONFIRMED
M01,55944,2026-09-10 16:38:35.803962+00:00,2026-09-10 16:38:35.830490+00:00,2026-09-10 16:38:35.784566+00:00,2026-09-10 16:38:35.788260+00:00,2026-09-10 16:38:35.785064+00:00,2026-09-10 16:38:35.786739+00:00,2026-09-10 16:38:35.787261+00:00,,,,,0.49799999999999994,1.675,3.196,0.522,16.701,26.528,45.924,CONFIRMED
M01,55945,2026-09-10 16:38:36.814898+00:00,2026-09-10 16:38:36.838132+00:00,2026-09-10 16:38:36.792443+00:00,2026-09-10 16:38:36.793939+00:00,2026-09-10 16:38:36.792794+00:00,2026-09-10 16:38:36.794043+00:00,2026-09-10 16:38:36.794497+00:00,,,,,0.35100000000000003,1.2489999999999999,1.145,0.45399999999999996,20.401,23.234,45.689,CONFIRMED
M01,55946,2026-09-10 16:38:37.827948+00:00,2026-09-10 16:38:37.852360+00:00,2026-09-10 16:38:37.798882+00:00,2026-09-10 16:38:37.804575+00:00,2026-09-10 16:38:37.799073+00:00,2026-09-10 16:38:37.799795+00:00,2026-09-10 16:38:37.800167+00:00,,,,,0.191,0.722,5.502,0.372,27.781,24.412,53.477999999999994,CONFIRMED
M01,55947,2026-09-10 16:38:38.844832+00:00,2026-09-10 16:38:38.878274+00:00,2026-09-10 16:38:38.818165+00:00,2026-09-10 16:38:38.836713+00:00,2026-09-10 16:38:38.818323+00:00,2026-09-10 16:38:38.819408+00:00,2026-09-10 16:38:38.819815+00:00,,,,,0.158,1.085,18.39,0.40700000000000003,25.017,33.442,60.109,CONFIRMED
M01,55948,2026-09-10 16:38:39.864031+00:00,2026-09-10 16:38:39.890945+00:00,2026-09-10 16:38:39.839456+00:00,2026-09-10 16:38:39.840599+00:00,2026-09-10 16:38:39.839606+00:00,2026-09-10 16:38:39.840542+00:00,2026-09-10 16:38:39.840961+00:00,,,,,0.15,0.9359999999999999,0.993,0.419,23.07,26.914,51.489,CONFIRMED
M01,55949,2026-09-10 16:38:40.863616+00:00,2026-09-10 16:38:40.890647+00:00,2026-09-10 16:38:40.843003+00:00,2026-09-10 16:38:40.843800+00:00,2026-09-10 16:38:40.843140+00:00,2026-09-10 16:38:40.843743+00:00,2026-09-10 16:38:40.844190+00:00,,,,,0.13699999999999998,0.603,0.66,0.447,19.426,27.031,47.644,CONFIRMED
M01,55950,2026-09-10 16:38:41.878058+00:00,2026-09-10 16:38:41.908551+00:00,2026-09-10 16:38:41.847053+00:00,2026-09-10 16:38:41.847842+00:00,2026-09-10 16:38:41.847237+00:00,2026-09-10 16:38:41.847856+00:00,2026-09-10 16:38:41.848465+00:00,,,,,0.184,0.619,0.605,0.609,29.593,30.493,61.498,CONFIRMED
M01,55951,2026-09-10 16:38:42.874245+00:00,2026-09-10 16:38:42.907229+00:00,2026-09-10 16:38:42.850361+00:00,2026-09-10 16:38:42.851698+00:00,2026-09-10 16:38:42.850607+00:00,2026-09-10 16:38:42.852755+00:00,2026-09-10 16:38:42.853297+00:00,,,,,0.24600000000000002,2.148,1.091,0.5419999999999999,20.948,32.984,56.868,CONFIRMED
M01,55952,2026-09-10 16:38:43.876798+00:00,2026-09-10 16:38:43.904029+00:00,2026-09-10 16:38:43.856205+00:00,2026-09-10 16:38:43.856884+00:00,2026-09-10 16:38:43.856353+00:00,2026-09-10 16:38:43.856946+00:00,2026-09-10 16:38:43.857593+00:00,,,,,0.148,0.593,0.531,0.647,19.205,27.231,47.824,CONFIRMED
M01,55953,2026-09-10 16:38:44.887872+00:00,2026-09-10 16:38:44.918988+00:00,2026-09-10 16:38:44.860568+00:00,2026-09-10 16:38:44.861385+00:00,2026-09-10 16:38:44.860744+00:00,2026-09-10 16:38:44.861284+00:00,2026-09-10 16:38:44.861677+00:00,,,,,0.176,0.54,0.641,0.393,26.195,31.116,58.42,CONFIRMED
M01,55954,2026-09-10 16:38:45.890270+00:00,2026-09-10 16:38:45.918209+00:00,2026-09-10 16:38:45.863470+00:00,2026-09-10 16:38:45.864575+00:00,2026-09-10 16:38:45.863747+00:00,2026-09-10 16:38:45.864583+00:00,2026-09-10 16:38:45.865303+00:00,,,,,0.277,0.8360000000000001,0.828,0.7200000000000001,24.967,27.939,54.739000000000004,CONFIRMED
M01,55955,2026-09-10 16:38:46.920259+00:00,2026-09-10 16:38:46.952620+00:00,2026-09-10 16:38:46.869934+00:00,2026-09-10 16:38:46.872820+00:00,2026-09-10 16:38:46.870353+00:00,2026-09-10 16:38:46.873171+00:00,2026-09-10 16:38:46.874793+00:00,,,,,0.419,2.818,2.467,1.6219999999999999,45.466,32.361000000000004,82.68599999999999,CONFIRMED
M01,55956,2026-09-10 16:38:47.943543+00:00,2026-09-10 16:38:47.987119+00:00,2026-09-10 16:38:47.879510+00:00,2026-09-10 16:38:47.885677+00:00,2026-09-10 16:38:47.879942+00:00,2026-09-10 16:38:47.884309+00:00,2026-09-10 16:38:47.885719+00:00,,,,,0.432,4.367,5.734999999999999,1.41,57.824,43.57599999999999,107.609,CONFIRMED
M01,55957,2026-09-10 16:38:48.948380+00:00,2026-09-10 16:38:48.985181+00:00,2026-09-10 16:38:48.891122+00:00,2026-09-10 16:38:48.895519+00:00,2026-09-10 16:38:48.891524+00:00,2026-09-10 16:38:48.897822+00:00,2026-09-10 16:38:48.898546+00:00,,,,,0.402,6.298,3.995,0.7240000000000001,49.834,36.801,94.059,CONFIRMED
M01,55958,2026-09-10 16:38:49.947014+00:00,2026-09-10 16:38:49.983258+00:00,2026-09-10 16:38:49.915678+00:00,2026-09-10 16:38:49.918146+00:00,2026-09-10 16:38:49.916241+00:00,2026-09-10 16:38:49.917989+00:00,2026-09-10 16:38:49.918500+00:00,,,,,0.5630000000000001,1.748,1.905,0.5109999999999999,28.514000000000003,36.244,67.58,CONFIRMED
M01,55959,2026-09-10 16:38:50.973537+00:00,2026-09-10 16:38:51.013920+00:00,2026-09-10 16:38:50.921555+00:00,2026-09-10 16:38:50.928693+00:00,2026-09-10 16:38:50.922183+00:00,2026-09-10 16:38:50.929286+00:00,2026-09-10 16:38:50.930236+00:00,,,,,0.628,7.103,6.51,0.95,43.301,40.383,92.36500000000001,CONFIRMED
M01,55960,2026-09-10 16:38:51.990364+00:00,2026-09-10 16:38:52.027068+00:00,2026-09-10 16:38:51.934472+00:00,2026-09-10 16:38:51.936236+00:00,2026-09-10 16:38:51.934811+00:00,2026-09-10 16:38:51.936154+00:00,2026-09-10 16:38:51.937985+00:00,,,,,0.339,1.343,1.425,1.831,52.379000000000005,36.704,92.596,CONFIRMED
M01,55961,2026-09-10 16:38:52.994677+00:00,2026-09-10 16:38:53.030604+00:00,2026-09-10 16:38:52.941996+00:00,2026-09-10 16:38:52.943930+00:00,2026-09-10 16:38:52.942417+00:00,2026-09-10 16:38:52.943834+00:00,2026-09-10 16:38:52.944614+00:00,,,,,0.421,1.417,1.5130000000000001,0.78,50.063,35.927,88.608,CONFIRMED
M01,55962,2026-09-10 16:38:54.010928+00:00,2026-09-10 16:38:54.047852+00:00,2026-09-10 16:38:53.948464+00:00,2026-09-10 16:38:53.952111+00:00,2026-09-10 16:38:53.948844+00:00,2026-09-10 16:38:53.951208+00:00,2026-09-10 16:38:53.952343+00:00,,,,,0.38,2.3640000000000003,3.267,1.135,58.585,36.924,99.388,CONFIRMED
M01,55963,2026-09-10 16:38:54.992948+00:00,2026-09-10 16:38:55.029777+00:00,2026-09-10 16:38:54.959900+00:00,2026-09-10 16:38:54.963080+00:00,2026-09-10 16:38:54.960119+00:00,2026-09-10 16:38:54.961200+00:00,2026-09-10 16:38:54.962085+00:00,,,,,0.219,1.081,2.9610000000000003,0.885,30.863000000000003,36.829,69.877,CONFIRMED
M01,55964,2026-09-10 16:38:56.017418+00:00,2026-09-10 16:38:56.053923+00:00,2026-09-10 16:38:55.968516+00:00,2026-09-10 16:38:55.971251+00:00,2026-09-10 16:38:55.968857+00:00,2026-09-10 16:38:55.970451+00:00,2026-09-10 16:38:55.971164+00:00,,,,,0.34099999999999997,1.5939999999999999,2.3939999999999997,0.713,46.254000000000005,36.505,85.407,CONFIRMED
M01,55965,2026-09-10 16:38:57.022303+00:00,2026-09-10 16:38:57.057333+00:00,2026-09-10 16:38:56.975590+00:00,2026-09-10 16:38:56.977282+00:00,2026-09-10 16:38:56.975992+00:00,2026-09-10 16:38:56.977265+00:00,2026-09-10 16:38:56.978305+00:00,,,,,0.402,1.2730000000000001,1.2899999999999998,1.0399999999999998,43.998000000000005,35.03,81.743,CONFIRMED
M01,55966,2026-09-10 16:38:58.023161+00:00,2026-09-10 16:38:58.055861+00:00,2026-09-10 16:38:57.982350+00:00,2026-09-10 16:38:57.984615+00:00,2026-09-10 16:38:57.982785+00:00,2026-09-10 16:38:57.984434+00:00,2026-09-10 16:38:57.985485+00:00,,,,,0.435,1.649,1.83,1.0510000000000002,37.676,32.7,73.51100000000001,CONFIRMED
M01,55967,2026-09-10 16:38:59.018691+00:00,2026-09-10 16:38:59.053916+00:00,2026-09-10 16:38:58.991287+00:00,2026-09-10 16:38:58.992364+00:00,2026-09-10 16:38:58.991558+00:00,2026-09-10 16:38:58.992403+00:00,2026-09-10 16:38:58.993157+00:00,,,,,0.27099999999999996,0.8450000000000001,0.8059999999999999,0.754,25.534000000000002,35.225,62.629000000000005,CONFIRMED
M01,55968,2026-09-10 16:39:00.052681+00:00,2026-09-10 16:39:00.084019+00:00,2026-09-10 16:38:59.995736+00:00,2026-09-10 16:38:59.998064+00:00,2026-09-10 16:38:59.996143+00:00,2026-09-10 16:38:59.997946+00:00,2026-09-10 16:38:59.999272+00:00,,,,,0.40700000000000003,1.803,1.921,1.3259999999999998,53.409,31.337999999999997,88.283,CONFIRMED
M01,55969,2026-09-10 16:39:01.044416+00:00,2026-09-10 16:39:01.080363+00:00,2026-09-10 16:39:01.005970+00:00,2026-09-10 16:39:01.008341+00:00,2026-09-10 16:39:01.006312+00:00,2026-09-10 16:39:01.008277+00:00,2026-09-10 16:39:01.009133+00:00,,,,,0.342,1.965,2.029,0.856,35.283,35.947,74.393,CONFIRMED
M01,55970,2026-09-10 16:39:02.046858+00:00,2026-09-10 16:39:02.086344+00:00,2026-09-10 16:39:02.017443+00:00,2026-09-10 16:39:02.019675+00:00,2026-09-10 16:39:02.017842+00:00,2026-09-10 16:39:02.020045+00:00,2026-09-10 16:39:02.021284+00:00,,,,,0.399,2.2030000000000003,1.833,1.239,25.573999999999998,39.486,68.90100000000001,CONFIRMED
M01,55971,2026-09-10 16:39:03.053532+00:00,2026-09-10 16:39:03.086358+00:00,2026-09-10 16:39:03.026288+00:00,2026-09-10 16:39:03.032097+00:00,2026-09-10 16:39:03.026641+00:00,2026-09-10 16:39:03.028476+00:00,2026-09-10 16:39:03.029066+00:00,,,,,0.35300000000000004,1.835,5.4559999999999995,0.5900000000000001,24.466,32.826,60.07,CONFIRMED
M01,55972,2026-09-10 16:39:04.061724+00:00,2026-09-10 16:39:04.092170+00:00,2026-09-10 16:39:04.035490+00:00,2026-09-10 16:39:04.036593+00:00,2026-09-10 16:39:04.035697+00:00,2026-09-10 16:39:04.036525+00:00,2026-09-10 16:39:04.037205+00:00,,,,,0.207,0.828,0.896,0.68,24.519,30.446,56.68,CONFIRMED
